deep_seq	shallow_seq
MFD04752	MFD00128
MFD04752	MFD00273
MFD04752	MFD00306
MFD04752	MFD00308
MFD04752	MFD00329
MFD04752	MFD00412
MFD04752	MFD00673
MFD04752	MFD00852
MFD04752	MFD00863
MFD04752	MFD00971
MFD04752	MFD01159
MFD04752	MFD01188
MFD04752	MFD01192
MFD04752	MFD01805
MFD04752	MFD01828
MFD04752	MFD01836
MFD04752	MFD01857
MFD04752	MFD01919
MFD04752	MFD01921
MFD04752	MFD02380
MFD04752	MFD02541
MFD04752	MFD03092
MFD04752	MFD04429
MFD04752	MFD04494
MFD04752	MFD04737
MFD04752	MFD04752
MFD04752	MFD04813
MFD04752	MFD04936
MFD04752	MFD05512
MFD04752	MFD05517
MFD04752	MFD05605
MFD04752	MFD05623
MFD04752	MFD05752
MFD04752	MFD05938
MFD04752	MFD06435
MFD04752	MFD06481
MFD04752	MFD06593
MFD04752	MFD06665
MFD04752	MFD09455
MFD04752	MFD09530
MFD04752	MFD09551
MFD04752	MFD09567
MFD04752	MFD09592
MFD04752	MFD09594
MFD04752	MFD09665
MFD04780	MFD00007
MFD04780	MFD00015
MFD04780	MFD00041
MFD04780	MFD00078
MFD04780	MFD00080
MFD04780	MFD00082
MFD04780	MFD00086
MFD04780	MFD00128
MFD04780	MFD00253
MFD04780	MFD00308
MFD04780	MFD00328
MFD04780	MFD00432
MFD04780	MFD00594
MFD04780	MFD00673
MFD04780	MFD00860
MFD04780	MFD00863
MFD04780	MFD00971
MFD04780	MFD01155
MFD04780	MFD01159
MFD04780	MFD01192
MFD04780	MFD01223
MFD04780	MFD01418
MFD04780	MFD01633
MFD04780	MFD01805
MFD04780	MFD01828
MFD04780	MFD01836
MFD04780	MFD01908
MFD04780	MFD01921
MFD04780	MFD02380
MFD04780	MFD03649
MFD04780	MFD03800
MFD04780	MFD04432
MFD04780	MFD04521
MFD04780	MFD04579
MFD04780	MFD04737
MFD04780	MFD04813
MFD04780	MFD04835
MFD04780	MFD04936
MFD04780	MFD05512
MFD04780	MFD05517
MFD04780	MFD05565
MFD04780	MFD05605
MFD04780	MFD06481
MFD04780	MFD06542
MFD04780	MFD06593
MFD04780	MFD06665
MFD04780	MFD09455
MFD04780	MFD09530
MFD04780	MFD09551
MFD04780	MFD09665
MFD04850	MFD00025
MFD04850	MFD00072
MFD04850	MFD00300
MFD04850	MFD00385
MFD04850	MFD00397
MFD04850	MFD00400
MFD04850	MFD00465
MFD04850	MFD00552
MFD04850	MFD00759
MFD04850	MFD01172
MFD04850	MFD01214
MFD04850	MFD01354
MFD04850	MFD01524
MFD04850	MFD01708
MFD04850	MFD01881
MFD04850	MFD04042
MFD04850	MFD04109
MFD04850	MFD04211
MFD04850	MFD04267
MFD04850	MFD04297
MFD04850	MFD04392
MFD04850	MFD04582
MFD04850	MFD04735
MFD04850	MFD04740
MFD04850	MFD04766
MFD04850	MFD04768
MFD04850	MFD05022
MFD04850	MFD05023
MFD04850	MFD05040
MFD04850	MFD05208
MFD04850	MFD05461
MFD04850	MFD05567
MFD04850	MFD05813
MFD04850	MFD06356
MFD04850	MFD06437
MFD04850	MFD06695
MFD04850	MFD06730
MFD04850	MFD06781
MFD04850	MFD06824
MFD04850	MFD06899
MFD04850	MFD08444
MFD04850	MFD08502
MFD04850	MFD08736
MFD04850	MFD09102
MFD04850	MFD09453
MFD04850	MFD09532
MFD04850	MFD09767
MFD04850	MFD09816
MFD04850	MFD09854
MFD04850	MFD10147
MFD04926	MFD00007
MFD04926	MFD00015
MFD04926	MFD00070
MFD04926	MFD00078
MFD04926	MFD00082
MFD04926	MFD00086
MFD04926	MFD00112
MFD04926	MFD00128
MFD04926	MFD00306
MFD04926	MFD00308
MFD04926	MFD00329
MFD04926	MFD00673
MFD04926	MFD00863
MFD04926	MFD00949
MFD04926	MFD00971
MFD04926	MFD01124
MFD04926	MFD01188
MFD04926	MFD01192
MFD04926	MFD01567
MFD04926	MFD01689
MFD04926	MFD01805
MFD04926	MFD01828
MFD04926	MFD01836
MFD04926	MFD01857
MFD04926	MFD01919
MFD04926	MFD01921
MFD04926	MFD02380
MFD04926	MFD02541
MFD04926	MFD02961
MFD04926	MFD04429
MFD04926	MFD04492
MFD04926	MFD04737
MFD04926	MFD04752
MFD04926	MFD04799
MFD04926	MFD04813
MFD04926	MFD04899
MFD04926	MFD04928
MFD04926	MFD05512
MFD04926	MFD05515
MFD04926	MFD05623
MFD04926	MFD05752
MFD04926	MFD06481
MFD04926	MFD06593
MFD04926	MFD09455
MFD04926	MFD09530
MFD04926	MFD09551
MFD04926	MFD09567
MFD04926	MFD09592
MFD04926	MFD09594
MFD04926	MFD09665
MFD04935	MFD00478
MFD04935	MFD00491
MFD04935	MFD00665
MFD04935	MFD00675
MFD04935	MFD00707
MFD04935	MFD00771
MFD04935	MFD01139
MFD04935	MFD01216
MFD04935	MFD01606
MFD04935	MFD01750
MFD04935	MFD01916
MFD04935	MFD02360
MFD04935	MFD02599
MFD04935	MFD02779
MFD04935	MFD03014
MFD04935	MFD03333
MFD04935	MFD03556
MFD04935	MFD03776
MFD04935	MFD03827
MFD04935	MFD03888
MFD04935	MFD04211
MFD04935	MFD04245
MFD04935	MFD04257
MFD04935	MFD04358
MFD04935	MFD04397
MFD04935	MFD04531
MFD04935	MFD04797
MFD04935	MFD04830
MFD04935	MFD04924
MFD04935	MFD04935
MFD04935	MFD05251
MFD04935	MFD05376
MFD04935	MFD05516
MFD04935	MFD05594
MFD04935	MFD05756
MFD04935	MFD08204
MFD04935	MFD08473
MFD04935	MFD08490
MFD04935	MFD08508
MFD04935	MFD08591
MFD04935	MFD08911
MFD04935	MFD09212
MFD04935	MFD09342
MFD04935	MFD09461
MFD04935	MFD09500
MFD04935	MFD09803
MFD04935	MFD09808
MFD04935	MFD09818
MFD04935	MFD09905
MFD04935	MFD10046
MFD04944	MFD00369
MFD04944	MFD00449
MFD04944	MFD00708
MFD04944	MFD00806
MFD04944	MFD00807
MFD04944	MFD00808
MFD04944	MFD00820
MFD04944	MFD00822
MFD04944	MFD00881
MFD04944	MFD01374
MFD04944	MFD01914
MFD04944	MFD02172
MFD04944	MFD02206
MFD04944	MFD02208
MFD04944	MFD02491
MFD04944	MFD02548
MFD04944	MFD02580
MFD04944	MFD02895
MFD04944	MFD03702
MFD04944	MFD03819
MFD04944	MFD04441
MFD04944	MFD04468
MFD04944	MFD04783
MFD04944	MFD04938
MFD04944	MFD04944
MFD04944	MFD05583
MFD04944	MFD05585
MFD04944	MFD05783
MFD04944	MFD05786
MFD04944	MFD05799
MFD04944	MFD05868
MFD04944	MFD05913
MFD04944	MFD05923
MFD04944	MFD05939
MFD04944	MFD05958
MFD04944	MFD05983
MFD04944	MFD05984
MFD04944	MFD06273
MFD04944	MFD06550
MFD04944	MFD06553
MFD04944	MFD07460
MFD04944	MFD07728
MFD04944	MFD07760
MFD04944	MFD08230
MFD04944	MFD08292
MFD04944	MFD08541
MFD04944	MFD08563
MFD04944	MFD08727
MFD04944	MFD08820
MFD04944	MFD09626
MFD04967	MFD00019
MFD04967	MFD00030
MFD04967	MFD00058
MFD04967	MFD00321
MFD04967	MFD00352
MFD04967	MFD00454
MFD04967	MFD00505
MFD04967	MFD00556
MFD04967	MFD00563
MFD04967	MFD00729
MFD04967	MFD00882
MFD04967	MFD00900
MFD04967	MFD01156
MFD04967	MFD01249
MFD04967	MFD01338
MFD04967	MFD01514
MFD04967	MFD01590
MFD04967	MFD01738
MFD04967	MFD01746
MFD04967	MFD01884
MFD04967	MFD02144
MFD04967	MFD02376
MFD04967	MFD02424
MFD04967	MFD02495
MFD04967	MFD02674
MFD04967	MFD02686
MFD04967	MFD02778
MFD04967	MFD02801
MFD04967	MFD03040
MFD04967	MFD03697
MFD04967	MFD03835
MFD04967	MFD03876
MFD04967	MFD04364
MFD04967	MFD04910
MFD04967	MFD04976
MFD04967	MFD04977
MFD04967	MFD04999
MFD04967	MFD05588
MFD04967	MFD05692
MFD04967	MFD05750
MFD04967	MFD06357
MFD04967	MFD06476
MFD04967	MFD06750
MFD04967	MFD09317
MFD04967	MFD09396
MFD04967	MFD09477
MFD04967	MFD09584
MFD04967	MFD10621
MFD04967	MFD10634
MFD04967	MFD10642
MFD05088	MFD00384
MFD05088	MFD00403
MFD05088	MFD00405
MFD05088	MFD04003
MFD05088	MFD04042
MFD05088	MFD04045
MFD05088	MFD04072
MFD05088	MFD04095
MFD05088	MFD04109
MFD05088	MFD04133
MFD05088	MFD04135
MFD05088	MFD04139
MFD05088	MFD04141
MFD05088	MFD04154
MFD05088	MFD04156
MFD05088	MFD04159
MFD05088	MFD04323
MFD05088	MFD05088
MFD05088	MFD05119
MFD05088	MFD05130
MFD05088	MFD05135
MFD05088	MFD05140
MFD05088	MFD05151
MFD05088	MFD05162
MFD05088	MFD05201
MFD05088	MFD05203
MFD05088	MFD05207
MFD05088	MFD05249
MFD05088	MFD05260
MFD05088	MFD05281
MFD05088	MFD05282
MFD05088	MFD05297
MFD05088	MFD05329
MFD05088	MFD07057
MFD05088	MFD07063
MFD05088	MFD07107
MFD05088	MFD07112
MFD05088	MFD07148
MFD05088	MFD07278
MFD05088	MFD07339
MFD05088	MFD07412
MFD05088	MFD07496
MFD05088	MFD07552
MFD05088	MFD08625
MFD05088	MFD08904
MFD05088	MFD08923
MFD05088	MFD09035
MFD05088	MFD09054
MFD05088	MFD09057
MFD05088	MFD09095
MFD05176	MFD00384
MFD05176	MFD00400
MFD05176	MFD00405
MFD05176	MFD04013
MFD05176	MFD04042
MFD05176	MFD04045
MFD05176	MFD04109
MFD05176	MFD04135
MFD05176	MFD04139
MFD05176	MFD04148
MFD05176	MFD04153
MFD05176	MFD04154
MFD05176	MFD04156
MFD05176	MFD04159
MFD05176	MFD04161
MFD05176	MFD04162
MFD05176	MFD04163
MFD05176	MFD04168
MFD05176	MFD04169
MFD05176	MFD04257
MFD05176	MFD05119
MFD05176	MFD05126
MFD05176	MFD05129
MFD05176	MFD05130
MFD05176	MFD05140
MFD05176	MFD05142
MFD05176	MFD05151
MFD05176	MFD05162
MFD05176	MFD05176
MFD05176	MFD05207
MFD05176	MFD05208
MFD05176	MFD05209
MFD05176	MFD05249
MFD05176	MFD05260
MFD05176	MFD05275
MFD05176	MFD05282
MFD05176	MFD05329
MFD05176	MFD05332
MFD05176	MFD07028
MFD05176	MFD07057
MFD05176	MFD07072
MFD05176	MFD07107
MFD05176	MFD07217
MFD05176	MFD07495
MFD05176	MFD07552
MFD05176	MFD08444
MFD05176	MFD08502
MFD05176	MFD08964
MFD05176	MFD09054
MFD05176	MFD09055
MFD05377	MFD00008
MFD05377	MFD00041
MFD05377	MFD00152
MFD05377	MFD00278
MFD05377	MFD00288
MFD05377	MFD00290
MFD05377	MFD00411
MFD05377	MFD00412
MFD05377	MFD00432
MFD05377	MFD00438
MFD05377	MFD00440
MFD05377	MFD00887
MFD05377	MFD00969
MFD05377	MFD01320
MFD05377	MFD01756
MFD05377	MFD01788
MFD05377	MFD02192
MFD05377	MFD02889
MFD05377	MFD04449
MFD05377	MFD04559
MFD05377	MFD04799
MFD05377	MFD04825
MFD05377	MFD04827
MFD05377	MFD04864
MFD05377	MFD04941
MFD05377	MFD05542
MFD05377	MFD05810
MFD05377	MFD06000
MFD05377	MFD06069
MFD05377	MFD06078
MFD05377	MFD06082
MFD05377	MFD06092
MFD05377	MFD06206
MFD05377	MFD06218
MFD05377	MFD06236
MFD05377	MFD06414
MFD05377	MFD06435
MFD05377	MFD06481
MFD05377	MFD06484
MFD05377	MFD06561
MFD05377	MFD06564
MFD05377	MFD06590
MFD05377	MFD09233
MFD05377	MFD09237
MFD05377	MFD09247
MFD05377	MFD09254
MFD05377	MFD09255
MFD05377	MFD09274
MFD05377	MFD09774
MFD05377	MFD09840
MFD05379	MFD00007
MFD05379	MFD00015
MFD05379	MFD00082
MFD05379	MFD00086
MFD05379	MFD00112
MFD05379	MFD00273
MFD05379	MFD00306
MFD05379	MFD00308
MFD05379	MFD00329
MFD05379	MFD00412
MFD05379	MFD00673
MFD05379	MFD00852
MFD05379	MFD00863
MFD05379	MFD00921
MFD05379	MFD00971
MFD05379	MFD01124
MFD05379	MFD01188
MFD05379	MFD01192
MFD05379	MFD01418
MFD05379	MFD01567
MFD05379	MFD01689
MFD05379	MFD01805
MFD05379	MFD01828
MFD05379	MFD01857
MFD05379	MFD01919
MFD05379	MFD01921
MFD05379	MFD02138
MFD05379	MFD02380
MFD05379	MFD02541
MFD05379	MFD02961
MFD05379	MFD04429
MFD05379	MFD04752
MFD05379	MFD04799
MFD05379	MFD04813
MFD05379	MFD04899
MFD05379	MFD04928
MFD05379	MFD05512
MFD05379	MFD05686
MFD05379	MFD05938
MFD05379	MFD06435
MFD05379	MFD06481
MFD05379	MFD06593
MFD05379	MFD06947
MFD05379	MFD06949
MFD05379	MFD09455
MFD05379	MFD09530
MFD05379	MFD09551
MFD05379	MFD09592
MFD05379	MFD09594
MFD05379	MFD09665
MFD05442	MFD00138
MFD05442	MFD00164
MFD05442	MFD00165
MFD05442	MFD00281
MFD05442	MFD00479
MFD05442	MFD00691
MFD05442	MFD00699
MFD05442	MFD00808
MFD05442	MFD00820
MFD05442	MFD01066
MFD05442	MFD01216
MFD05442	MFD02208
MFD05442	MFD02296
MFD05442	MFD02416
MFD05442	MFD02427
MFD05442	MFD02457
MFD05442	MFD02491
MFD05442	MFD02580
MFD05442	MFD02588
MFD05442	MFD02684
MFD05442	MFD02716
MFD05442	MFD02830
MFD05442	MFD02991
MFD05442	MFD03063
MFD05442	MFD03565
MFD05442	MFD03589
MFD05442	MFD03695
MFD05442	MFD03702
MFD05442	MFD03819
MFD05442	MFD04468
MFD05442	MFD04702
MFD05442	MFD04783
MFD05442	MFD04854
MFD05442	MFD04960
MFD05442	MFD05074
MFD05442	MFD05363
MFD05442	MFD05412
MFD05442	MFD05524
MFD05442	MFD05585
MFD05442	MFD05667
MFD05442	MFD05698
MFD05442	MFD05799
MFD05442	MFD05808
MFD05442	MFD06706
MFD05442	MFD07271
MFD05442	MFD07773
MFD05442	MFD08316
MFD05442	MFD09420
MFD05442	MFD09626
MFD05442	MFD09808
MFD05454	MFD00025
MFD05454	MFD00072
MFD05454	MFD00300
MFD05454	MFD00341
MFD05454	MFD00373
MFD05454	MFD00465
MFD05454	MFD00551
MFD05454	MFD00552
MFD05454	MFD00665
MFD05454	MFD00759
MFD05454	MFD00876
MFD05454	MFD00897
MFD05454	MFD01214
MFD05454	MFD01354
MFD05454	MFD01412
MFD05454	MFD01524
MFD05454	MFD01607
MFD05454	MFD01708
MFD05454	MFD02360
MFD05454	MFD03448
MFD05454	MFD04109
MFD05454	MFD04161
MFD05454	MFD04211
MFD05454	MFD04257
MFD05454	MFD04582
MFD05454	MFD04740
MFD05454	MFD04758
MFD05454	MFD04768
MFD05454	MFD05208
MFD05454	MFD05461
MFD05454	MFD05567
MFD05454	MFD05573
MFD05454	MFD06356
MFD05454	MFD06437
MFD05454	MFD06695
MFD05454	MFD06730
MFD05454	MFD06781
MFD05454	MFD06802
MFD05454	MFD06824
MFD05454	MFD06899
MFD05454	MFD06980
MFD05454	MFD08502
MFD05454	MFD09102
MFD05454	MFD09244
MFD05454	MFD09267
MFD05454	MFD09453
MFD05454	MFD09532
MFD05454	MFD09767
MFD05454	MFD10028
MFD05454	MFD10147
MFD05502	MFD00008
MFD05502	MFD00256
MFD05502	MFD00265
MFD05502	MFD00279
MFD05502	MFD00289
MFD05502	MFD00291
MFD05502	MFD00411
MFD05502	MFD00584
MFD05502	MFD00887
MFD05502	MFD00969
MFD05502	MFD00994
MFD05502	MFD01024
MFD05502	MFD01320
MFD05502	MFD01422
MFD05502	MFD01482
MFD05502	MFD01557
MFD05502	MFD01682
MFD05502	MFD01755
MFD05502	MFD01793
MFD05502	MFD02801
MFD05502	MFD02896
MFD05502	MFD02947
MFD05502	MFD03341
MFD05502	MFD03612
MFD05502	MFD03947
MFD05502	MFD03977
MFD05502	MFD04445
MFD05502	MFD04526
MFD05502	MFD04842
MFD05502	MFD05449
MFD05502	MFD05501
MFD05502	MFD05615
MFD05502	MFD05709
MFD05502	MFD05712
MFD05502	MFD05757
MFD05502	MFD06091
MFD05502	MFD06110
MFD05502	MFD06210
MFD05502	MFD06334
MFD05502	MFD06456
MFD05502	MFD06479
MFD05502	MFD06561
MFD05502	MFD06632
MFD05502	MFD09255
MFD05502	MFD09286
MFD05502	MFD09294
MFD05502	MFD09356
MFD05502	MFD09840
MFD05502	MFD10612
MFD05502	MFD10884
MFD05512	MFD00007
MFD05512	MFD00041
MFD05512	MFD00078
MFD05512	MFD00080
MFD05512	MFD00082
MFD05512	MFD00086
MFD05512	MFD00128
MFD05512	MFD00256
MFD05512	MFD00295
MFD05512	MFD00308
MFD05512	MFD00328
MFD05512	MFD00344
MFD05512	MFD00356
MFD05512	MFD00411
MFD05512	MFD00432
MFD05512	MFD00501
MFD05512	MFD00594
MFD05512	MFD00650
MFD05512	MFD00852
MFD05512	MFD00863
MFD05512	MFD00887
MFD05512	MFD00949
MFD05512	MFD00971
MFD05512	MFD01159
MFD05512	MFD01192
MFD05512	MFD01828
MFD05512	MFD01921
MFD05512	MFD02299
MFD05512	MFD02380
MFD05512	MFD03649
MFD05512	MFD03800
MFD05512	MFD04432
MFD05512	MFD04737
MFD05512	MFD04799
MFD05512	MFD04936
MFD05512	MFD05512
MFD05512	MFD05564
MFD05512	MFD05565
MFD05512	MFD05605
MFD05512	MFD06216
MFD05512	MFD06420
MFD05512	MFD06481
MFD05512	MFD06593
MFD05512	MFD06665
MFD05512	MFD09286
MFD05512	MFD09455
MFD05512	MFD09530
MFD05512	MFD09551
MFD05512	MFD09629
MFD05512	MFD09665
MFD05513	MFD00019
MFD05513	MFD00343
MFD05513	MFD00351
MFD05513	MFD00352
MFD05513	MFD00505
MFD05513	MFD00556
MFD05513	MFD00563
MFD05513	MFD00708
MFD05513	MFD00882
MFD05513	MFD00900
MFD05513	MFD01053
MFD05513	MFD01156
MFD05513	MFD01189
MFD05513	MFD01282
MFD05513	MFD01338
MFD05513	MFD01374
MFD05513	MFD01514
MFD05513	MFD01590
MFD05513	MFD01746
MFD05513	MFD01911
MFD05513	MFD02147
MFD05513	MFD02294
MFD05513	MFD02495
MFD05513	MFD02556
MFD05513	MFD02674
MFD05513	MFD02918
MFD05513	MFD03040
MFD05513	MFD03682
MFD05513	MFD03697
MFD05513	MFD03795
MFD05513	MFD03865
MFD05513	MFD04534
MFD05513	MFD04910
MFD05513	MFD04976
MFD05513	MFD04977
MFD05513	MFD04997
MFD05513	MFD04999
MFD05513	MFD05750
MFD05513	MFD06357
MFD05513	MFD06476
MFD05513	MFD06706
MFD05513	MFD06750
MFD05513	MFD09300
MFD05513	MFD09317
MFD05513	MFD09477
MFD05513	MFD09735
MFD05513	MFD10133
MFD05513	MFD10621
MFD05513	MFD10634
MFD05513	MFD10642
MFD05521	MFD00279
MFD05521	MFD00291
MFD05521	MFD00321
MFD05521	MFD00375
MFD05521	MFD00732
MFD05521	MFD00893
MFD05521	MFD01024
MFD05521	MFD01132
MFD05521	MFD01264
MFD05521	MFD01338
MFD05521	MFD01449
MFD05521	MFD01460
MFD05521	MFD01835
MFD05521	MFD02019
MFD05521	MFD02059
MFD05521	MFD02147
MFD05521	MFD02171
MFD05521	MFD02432
MFD05521	MFD02801
MFD05521	MFD03309
MFD05521	MFD03321
MFD05521	MFD03390
MFD05521	MFD03406
MFD05521	MFD03612
MFD05521	MFD03697
MFD05521	MFD03760
MFD05521	MFD03795
MFD05521	MFD04183
MFD05521	MFD04240
MFD05521	MFD04364
MFD05521	MFD04427
MFD05521	MFD04654
MFD05521	MFD04719
MFD05521	MFD04825
MFD05521	MFD04965
MFD05521	MFD04976
MFD05521	MFD05504
MFD05521	MFD05521
MFD05521	MFD05542
MFD05521	MFD05588
MFD05521	MFD05753
MFD05521	MFD06161
MFD05521	MFD06162
MFD05521	MFD06590
MFD05521	MFD06933
MFD05521	MFD06937
MFD05521	MFD09300
MFD05521	MFD09549
MFD05521	MFD09577
MFD05521	MFD09598
MFD05537	MFD00232
MFD05537	MFD00234
MFD05537	MFD00237
MFD05537	MFD00238
MFD05537	MFD00239
MFD05537	MFD00240
MFD05537	MFD00251
MFD05537	MFD00451
MFD05537	MFD00479
MFD05537	MFD00504
MFD05537	MFD00527
MFD05537	MFD00528
MFD05537	MFD00530
MFD05537	MFD00561
MFD05537	MFD00676
MFD05537	MFD00772
MFD05537	MFD00940
MFD05537	MFD01278
MFD05537	MFD01378
MFD05537	MFD01390
MFD05537	MFD01491
MFD05537	MFD02309
MFD05537	MFD02684
MFD05537	MFD02716
MFD05537	MFD02769
MFD05537	MFD02830
MFD05537	MFD02991
MFD05537	MFD03014
MFD05537	MFD03072
MFD05537	MFD03826
MFD05537	MFD03976
MFD05537	MFD04023
MFD05537	MFD04208
MFD05537	MFD04245
MFD05537	MFD04400
MFD05537	MFD04854
MFD05537	MFD05077
MFD05537	MFD05628
MFD05537	MFD06521
MFD05537	MFD06706
MFD05537	MFD06767
MFD05537	MFD07187
MFD05537	MFD07814
MFD05537	MFD08490
MFD05537	MFD09342
MFD05537	MFD09450
MFD05537	MFD10079
MFD05537	MFD10083
MFD05537	MFD10625
MFD05537	MFD10692
MFD05567	MFD00025
MFD05567	MFD00072
MFD05567	MFD00300
MFD05567	MFD00465
MFD05567	MFD00476
MFD05567	MFD00552
MFD05567	MFD00897
MFD05567	MFD01214
MFD05567	MFD01524
MFD05567	MFD01708
MFD05567	MFD02360
MFD05567	MFD03448
MFD05567	MFD03789
MFD05567	MFD03903
MFD05567	MFD04211
MFD05567	MFD04297
MFD05567	MFD04315
MFD05567	MFD04351
MFD05567	MFD04392
MFD05567	MFD04582
MFD05567	MFD04766
MFD05567	MFD04768
MFD05567	MFD05040
MFD05567	MFD05461
MFD05567	MFD05567
MFD05567	MFD06152
MFD05567	MFD06268
MFD05567	MFD06297
MFD05567	MFD06356
MFD05567	MFD06437
MFD05567	MFD06695
MFD05567	MFD06730
MFD05567	MFD06781
MFD05567	MFD06824
MFD05567	MFD06899
MFD05567	MFD08502
MFD05567	MFD09228
MFD05567	MFD09267
MFD05567	MFD09453
MFD05567	MFD09532
MFD05567	MFD09767
MFD05567	MFD09772
MFD05567	MFD09816
MFD05567	MFD09914
MFD05567	MFD10002
MFD05567	MFD10009
MFD05567	MFD10013
MFD05567	MFD10028
MFD05567	MFD10147
MFD05567	MFD10678
MFD05580	MFD00008
MFD05580	MFD00070
MFD05580	MFD00078
MFD05580	MFD00128
MFD05580	MFD00256
MFD05580	MFD00287
MFD05580	MFD00308
MFD05580	MFD00356
MFD05580	MFD00432
MFD05580	MFD00949
MFD05580	MFD00971
MFD05580	MFD00978
MFD05580	MFD01192
MFD05580	MFD01421
MFD05580	MFD01528
MFD05580	MFD01828
MFD05580	MFD01921
MFD05580	MFD01947
MFD05580	MFD02359
MFD05580	MFD02380
MFD05580	MFD02541
MFD05580	MFD03044
MFD05580	MFD04658
MFD05580	MFD04737
MFD05580	MFD04799
MFD05580	MFD04908
MFD05580	MFD04936
MFD05580	MFD04941
MFD05580	MFD04943
MFD05580	MFD05512
MFD05580	MFD05515
MFD05580	MFD05564
MFD05580	MFD05565
MFD05580	MFD05575
MFD05580	MFD05623
MFD05580	MFD06078
MFD05580	MFD06091
MFD05580	MFD06092
MFD05580	MFD06333
MFD05580	MFD06429
MFD05580	MFD06481
MFD05580	MFD06544
MFD05580	MFD09277
MFD05580	MFD09352
MFD05580	MFD09455
MFD05580	MFD09530
MFD05580	MFD09551
MFD05580	MFD09567
MFD05580	MFD09659
MFD05580	MFD09665
MFD05674	MFD00683
MFD05674	MFD00854
MFD05674	MFD01054
MFD05674	MFD01629
MFD05674	MFD01745
MFD05674	MFD02534
MFD05674	MFD03661
MFD05674	MFD03742
MFD05674	MFD03896
MFD05674	MFD03921
MFD05674	MFD03944
MFD05674	MFD04231
MFD05674	MFD04258
MFD05674	MFD04314
MFD05674	MFD04362
MFD05674	MFD04632
MFD05674	MFD09310
MFD05684	MFD00081
MFD05684	MFD00101
MFD05684	MFD00138
MFD05684	MFD00164
MFD05684	MFD00165
MFD05684	MFD00807
MFD05684	MFD00984
MFD05684	MFD01045
MFD05684	MFD01051
MFD05684	MFD01065
MFD05684	MFD01066
MFD05684	MFD01085
MFD05684	MFD01244
MFD05684	MFD01265
MFD05684	MFD01311
MFD05684	MFD01646
MFD05684	MFD01709
MFD05684	MFD01837
MFD05684	MFD02208
MFD05684	MFD02366
MFD05684	MFD02415
MFD05684	MFD02416
MFD05684	MFD02431
MFD05684	MFD02457
MFD05684	MFD02520
MFD05684	MFD02580
MFD05684	MFD02923
MFD05684	MFD03702
MFD05684	MFD04422
MFD05684	MFD04783
MFD05684	MFD04948
MFD05684	MFD04996
MFD05684	MFD05412
MFD05684	MFD05464
MFD05684	MFD05505
MFD05684	MFD05524
MFD05684	MFD05552
MFD05684	MFD05562
MFD05684	MFD05571
MFD05684	MFD05618
MFD05684	MFD05631
MFD05684	MFD05652
MFD05684	MFD05667
MFD05684	MFD05684
MFD05684	MFD05698
MFD05684	MFD06746
MFD05684	MFD09314
MFD05684	MFD09702
MFD05684	MFD09710
MFD05684	MFD09781
MFD05705	MFD00008
MFD05705	MFD00154
MFD05705	MFD00253
MFD05705	MFD00278
MFD05705	MFD00279
MFD05705	MFD00288
MFD05705	MFD00290
MFD05705	MFD00969
MFD05705	MFD01121
MFD05705	MFD01320
MFD05705	MFD01339
MFD05705	MFD01422
MFD05705	MFD01756
MFD05705	MFD02192
MFD05705	MFD02362
MFD05705	MFD02453
MFD05705	MFD02671
MFD05705	MFD03309
MFD05705	MFD03341
MFD05705	MFD04445
MFD05705	MFD04825
MFD05705	MFD05010
MFD05705	MFD05615
MFD05705	MFD05705
MFD05705	MFD05709
MFD05705	MFD05712
MFD05705	MFD05751
MFD05705	MFD06069
MFD05705	MFD06110
MFD05705	MFD06143
MFD05705	MFD06174
MFD05705	MFD06199
MFD05705	MFD06210
MFD05705	MFD06218
MFD05705	MFD06334
MFD05705	MFD06412
MFD05705	MFD06433
MFD05705	MFD06456
MFD05705	MFD06479
MFD05705	MFD06561
MFD05705	MFD06582
MFD05705	MFD06790
MFD05705	MFD06939
MFD05705	MFD09233
MFD05705	MFD09241
MFD05705	MFD09274
MFD05705	MFD09724
MFD05705	MFD09774
MFD05705	MFD09840
MFD05705	MFD10070
MFD05747	MFD00025
MFD05747	MFD00072
MFD05747	MFD00552
MFD05747	MFD00665
MFD05747	MFD00771
MFD05747	MFD00897
MFD05747	MFD01214
MFD05747	MFD01254
MFD05747	MFD01354
MFD05747	MFD01405
MFD05747	MFD01412
MFD05747	MFD01607
MFD05747	MFD01876
MFD05747	MFD02360
MFD05747	MFD02779
MFD05747	MFD02985
MFD05747	MFD03448
MFD05747	MFD03583
MFD05747	MFD03888
MFD05747	MFD03903
MFD05747	MFD04005
MFD05747	MFD04042
MFD05747	MFD04153
MFD05747	MFD04161
MFD05747	MFD04211
MFD05747	MFD04257
MFD05747	MFD04260
MFD05747	MFD04267
MFD05747	MFD04296
MFD05747	MFD04297
MFD05747	MFD04351
MFD05747	MFD04358
MFD05747	MFD04531
MFD05747	MFD04582
MFD05747	MFD04740
MFD05747	MFD05208
MFD05747	MFD05567
MFD05747	MFD06159
MFD05747	MFD06268
MFD05747	MFD06824
MFD05747	MFD06980
MFD05747	MFD08502
MFD05747	MFD09212
MFD05747	MFD09285
MFD05747	MFD09767
MFD05747	MFD09854
MFD05747	MFD09952
MFD05747	MFD10020
MFD05747	MFD10046
MFD05747	MFD10055
MFD05841	MFD00035
MFD05841	MFD00042
MFD05841	MFD00321
