bin	cov	MAG_status
MFD06526.bin.3.285	19.72691	MQ
MFD06526.bin.3.31	15.13129	MQ
MFD06526.bin.3.329	16.57674	MQ
MFD06526.bin.3.363	24.09854	MQ
MFD06526.bin.3.41	17.07636	MQ
MFD06526.bin.3.427	74.2388	MQ
MFD06526.bin.3.74	20.24643	MQ
MFD06714.bin.1.113	21.18379	MQ
MFD06714.bin.1.121	21.72249	MQ
MFD06714.bin.2.100	18.95999	MQ
MFD06714.bin.2.102	19.99338	MQ
MFD06714.bin.2.104	17.58806	MQ
MFD06714.bin.2.110	12.91122	MQ
MFD06714.bin.2.111	23.9095	MQ
MFD06714.bin.2.115	19.18873	MQ
MFD06714.bin.2.116	15.3471	MQ
MFD06714.bin.2.117	24.73085	MQ
MFD06714.bin.2.118	19.27589	MQ
MFD06714.bin.2.119	26.27404	MQ
MFD06714.bin.2.12	21.24766	MQ
MFD06714.bin.2.120	19.75986	MQ
MFD06714.bin.2.121	18.17989	MQ
MFD06714.bin.2.122	41.64036	MQ
MFD06714.bin.2.127	12.18537	MQ
MFD06714.bin.2.128	33.44945	MQ
MFD06714.bin.2.13	35.88061	MQ
MFD06714.bin.2.130	12.11041	MQ
MFD06714.bin.2.131	20.0063	MQ
MFD06714.bin.2.137	37.41869	MQ
MFD06714.bin.2.139	20.52741	MQ
MFD06714.bin.2.142	14.54594	MQ
MFD06714.bin.2.143	25.63074	MQ
MFD06714.bin.2.146	31.2537	MQ
MFD06714.bin.2.15	21.22905	MQ
MFD06714.bin.2.153	23.15697	MQ
MFD06714.bin.2.159	14.79853	MQ
MFD06714.bin.2.161	28.37159	MQ
MFD06714.bin.2.162	33.39918	MQ
MFD06714.bin.2.165	29.42555	MQ
MFD06714.bin.2.171	17.95928	MQ
MFD06714.bin.2.174	32.10508	MQ
MFD06714.bin.2.177	50.6698	MQ
MFD06714.bin.2.179	34.16016	MQ
MFD06714.bin.2.182	11.99417	MQ
MFD06714.bin.2.184	39.08216	MQ
MFD06714.bin.2.186	17.6586	MQ
MFD06714.bin.2.190	14.30447	MQ
MFD06714.bin.2.2	37.86221	MQ
MFD06714.bin.2.20	24.5961	MQ
MFD06714.bin.2.22	16.57488	MQ
MFD06714.bin.2.25	29.94753	MQ
MFD06714.bin.2.28	22.52867	MQ
MFD06714.bin.2.29	25.8082	MQ
MFD06714.bin.2.31	28.76638	MQ
MFD06714.bin.2.32	36.68908	MQ
MFD06714.bin.2.36	12.79952	MQ
MFD06714.bin.2.37	15.30147	MQ
MFD06714.bin.2.40	35.06741	MQ
MFD06714.bin.2.41	15.36954	MQ
MFD06714.bin.2.42	19.87721	MQ
MFD06714.bin.2.43	25.031	MQ
MFD06714.bin.2.47	19.70006	MQ
MFD06714.bin.2.5	13.85204	MQ
MFD06714.bin.2.50	19.8985	MQ
MFD06714.bin.2.53	18.1641	MQ
MFD06714.bin.2.55	23.62014	MQ
MFD06714.bin.2.56	19.5016	MQ
MFD06714.bin.2.71	41.24869	MQ
MFD06714.bin.2.77	39.45168	MQ
MFD06714.bin.2.78	15.85063	MQ
MFD06714.bin.2.83	47.68041	MQ
MFD06714.bin.2.85	19.71257	MQ
MFD06714.bin.2.86	17.67102	MQ
MFD06714.bin.2.90	25.42396	MQ
MFD06714.bin.2.92	21.05205	MQ
MFD06714.bin.2.93	33.0642	MQ
MFD06714.bin.2.94	21.50999	MQ
MFD06714.bin.2.97	20.37302	MQ
MFD06714.bin.2.98	15.54353	MQ
MFD06714.bin.2.99	23.31612	MQ
MFD06714.bin.3.132	35.9033	MQ
MFD06714.bin.3.179	24.84601	MQ
MFD06714.bin.3.18	20.53865	MQ
MFD06714.bin.3.186	21.16268	MQ
MFD06714.bin.3.228	42.91653	MQ
MFD06714.bin.3.250	24.05739	MQ
MFD06714.bin.3.252	46.2856	MQ
MFD06714.bin.3.256	26.48626	MQ
MFD06714.bin.3.278	12.024	MQ
MFD06714.bin.3.280	28.17289	MQ
MFD06714.bin.3.429	108.4664	MQ
MFD06714.bin.3.442	24.33568	MQ
MFD06714.bin.3.60	14.72833	MQ
MFD06714.bin.3.9	14.70233	MQ
MFD06714.bin.4.187	27.76253	MQ
MFD06714.bin.4.213	16.07589	MQ
MFD06742.bin.2.1	13.80449	MQ
MFD06742.bin.2.100	25.13477	MQ
MFD06742.bin.2.103	28.46247	MQ
MFD06742.bin.2.104	22.89272	MQ
MFD06742.bin.2.106	26.02233	MQ
MFD06742.bin.2.107	25.53325	MQ
MFD06742.bin.2.109	51.40258	MQ
MFD06742.bin.2.110	35.76484	MQ
MFD06742.bin.2.111	16.72977	MQ
MFD06742.bin.2.117	47.62752	MQ
MFD06742.bin.2.125	48.35972	MQ
MFD06742.bin.2.126	37.23513	MQ
MFD06742.bin.2.128	20.82809	MQ
MFD06742.bin.2.133	28.91501	MQ
MFD06742.bin.2.143	54.36662	MQ
MFD06742.bin.2.147	32.5672	MQ
MFD06742.bin.2.154	25.6656	MQ
MFD06742.bin.2.168	20.43853	MQ
MFD06742.bin.2.180	49.70923	MQ
MFD06742.bin.2.182	34.26136	MQ
MFD06742.bin.2.185	35.74814	MQ
MFD06742.bin.2.191	32.83079	MQ
MFD06742.bin.2.193	47.21583	MQ
MFD06742.bin.2.194	27.83079	MQ
MFD06742.bin.2.196	27.46801	MQ
MFD06742.bin.2.198	30.43812	MQ
MFD06742.bin.2.199	31.21129	MQ
MFD06742.bin.2.201	17.37856	MQ
MFD06742.bin.2.204	40.78436	MQ
MFD06742.bin.2.208	36.35187	MQ
MFD06742.bin.2.209	36.2733	MQ
MFD06742.bin.2.211	18.61221	MQ
MFD06742.bin.2.218	25.67307	MQ
MFD06742.bin.2.219	21.22373	MQ
MFD06742.bin.2.229	13.69372	MQ
MFD06742.bin.2.231	22.51568	MQ
MFD06742.bin.2.233	16.35495	MQ
MFD06742.bin.2.24	64.15583	MQ
MFD06742.bin.2.250	21.17048	MQ
MFD06742.bin.2.253	42.65326	MQ
MFD06742.bin.2.263	42.69876	MQ
MFD06742.bin.2.265	33.10896	MQ
MFD06742.bin.2.272	38.53724	MQ
MFD06742.bin.2.274	17.25023	MQ
MFD06742.bin.2.278	40.71684	MQ
MFD06742.bin.2.280	14.48111	MQ
MFD06742.bin.2.29	15.90823	MQ
MFD06742.bin.2.290	21.87163	MQ
MFD06742.bin.2.292	19.44362	MQ
MFD06742.bin.2.297	15.77502	MQ
MFD06742.bin.2.298	29.22991	MQ
MFD06742.bin.2.3	33.20438	MQ
MFD06742.bin.2.302	33.87928	MQ
MFD06742.bin.2.304	39.75431	MQ
MFD06742.bin.2.305	56.77347	MQ
MFD06742.bin.2.308	27.32361	MQ
MFD06742.bin.2.309	25.9006	MQ
MFD06742.bin.2.313	28.45987	MQ
MFD06742.bin.2.315	44.98638	MQ
MFD06742.bin.2.318	66.6366	MQ
MFD06742.bin.2.34	36.93617	MQ
MFD06742.bin.2.37	23.49776	MQ
MFD06742.bin.2.42	42.18201	MQ
MFD06742.bin.2.47	41.71363	MQ
MFD06742.bin.2.52	32.51696	MQ
MFD06742.bin.2.54	31.06024	MQ
MFD06742.bin.2.59	21.53312	MQ
MFD06742.bin.2.61	20.95163	MQ
MFD06742.bin.2.68	25.74456	MQ
MFD06742.bin.2.71	27.55144	MQ
MFD06742.bin.2.74	28.25443	MQ
MFD06742.bin.2.77	25.20309	MQ
MFD06742.bin.2.8	38.69686	MQ
MFD06742.bin.2.80	39.24506	MQ
MFD06742.bin.2.84	18.77091	MQ
MFD06742.bin.2.90	21.04934	MQ
MFD06742.bin.2.93	17.34394	MQ
MFD06742.bin.2.94	38.99346	MQ
MFD06742.bin.2.97	15.05686	MQ
MFD06742.bin.2.99	35.5388	MQ
MFD06742.bin.3.269	25.63966	MQ
MFD06742.bin.3.321	38.47285	MQ
MFD06742.bin.3.344	26.40265	MQ
MFD06742.bin.3.350	75.7308	MQ
MFD06742.bin.3.373	26.3457	MQ
MFD06742.bin.3.374	20.46698	MQ
MFD06742.bin.3.485	58.35545	MQ
MFD06742.bin.3.549	16.23186	MQ
MFD06742.bin.3.587	50.13866	MQ
MFD06742.bin.3.593	28.87675	MQ
MFD06742.bin.3.630	19.22543	MQ
MFD06742.bin.3.716	14.6612	MQ
MFD06742.bin.3.739	59.40975	MQ
MFD06742.bin.3.752	46.868	MQ
MFD06742.bin.3.764	15.91763	MQ
MFD06742.bin.3.826	54.22701	MQ
MFD06742.bin.3.840	33.38068	MQ
MFD06742.bin.4.28	19.45331	MQ
MFD06742.bin.4.49	14.49096	MQ
MFD07386.bin.2.1	28.82501	MQ
MFD07386.bin.2.16	15.46716	MQ
MFD07386.bin.2.19	23.68449	MQ
MFD07386.bin.2.20	48.67729	MQ
MFD07386.bin.2.22	16.63737	MQ
MFD07386.bin.2.23	25.76914	MQ
MFD07386.bin.2.29	39.91551	MQ
MFD07386.bin.2.49	28.61655	MQ
MFD07386.bin.2.54	30.69317	MQ
MFD07386.bin.2.6	16.57755	MQ
MFD07639.bin.1.1	50.88824	MQ
MFD07639.bin.2.1	20.71007	MQ
MFD07639.bin.2.20	41.01278	MQ
MFD07639.bin.2.22	32.76126	MQ
MFD07639.bin.2.26	40.98289	MQ
MFD07639.bin.2.3	26.80393	MQ
MFD07639.bin.2.32	21.37693	MQ
MFD07639.bin.2.34	17.92697	MQ
MFD07639.bin.2.9	62.07654	MQ
MFD07639.bin.3.12	16.95266	MQ
MFD07639.bin.3.37	26.55069	MQ
MFD07639.bin.3.4	19.16945	MQ
MFD07691.bin.2.43	16.05899	MQ
MFD07691.bin.2.58	23.31179	MQ
MFD07737.bin.2.13	12.08293	MQ
MFD07737.bin.2.31	12.02615	MQ
MFD07737.bin.2.34	11.44691	MQ
MFD07737.bin.2.36	15.41144	MQ
MFD07737.bin.2.44	13.64194	MQ
MFD07737.bin.3.13	7.829203	MQ
MFD07737.bin.4.76	9.838707	MQ
MFD07751.bin.2.43	21.48702	MQ
MFD07841.bin.2.19	10.42037	MQ
MFD07841.bin.2.22	21.32155	MQ
MFD07841.bin.2.26	10.99123	MQ
MFD07841.bin.2.41	10.30868	MQ
MFD07841.bin.2.44	12.55535	MQ
MFD07841.bin.2.5	8.458494	MQ
MFD07841.bin.2.61	17.5374	MQ
MFD07841.bin.2.63	13.40138	MQ
MFD07841.bin.2.7	9.563872	MQ
MFD07841.bin.3.176	10.72711	MQ
MFD07841.bin.3.5	5.281156	MQ
MFD07841.bin.3.76	59.42471	MQ
MFD07987.bin.2.12	10.28997	MQ
MFD07987.bin.2.15	15.38878	MQ
MFD07987.bin.2.19	14.46197	MQ
MFD07987.bin.2.3	12.15558	MQ
MFD07987.bin.4.25	13.19551	MQ
MFD08079.bin.2.21	47.42719	MQ
MFD08079.bin.2.23	55.253	MQ
MFD08079.bin.2.54	12.47262	MQ
MFD08079.bin.2.6	21.74355	MQ
MFD08203.bin.2.11	6.250918	MQ
MFD08353.bin.2.2	6.849327	MQ
MFD08353.bin.2.20	13.26051	MQ
MFD08353.bin.2.24	25.88508	MQ
MFD08353.bin.2.25	12.06435	MQ
MFD08353.bin.2.3	12.46734	MQ
MFD08353.bin.3.25	16.93305	MQ
MFD08353.bin.3.26	8.978621	MQ
MFD08416.bin.2.10	8.036303	MQ
MFD08416.bin.2.15	12.94309	MQ
MFD08416.bin.2.21	14.44972	MQ
MFD08416.bin.2.27	25.32044	MQ
MFD08416.bin.2.30	14.25071	MQ
MFD08416.bin.2.34	6.521382	MQ
MFD08416.bin.2.38	12.40614	MQ
MFD08416.bin.2.45	11.60021	MQ
MFD08416.bin.2.48	14.00571	MQ
MFD08416.bin.2.56	11.92005	MQ
MFD08416.bin.2.6	8.048113	MQ
MFD08416.bin.2.62	6.135935	MQ
MFD08416.bin.2.66	11.38428	MQ
MFD08416.bin.2.70	12.76915	MQ
MFD08416.bin.2.72	15.40347	MQ
MFD08416.bin.2.73	11.65581	MQ
MFD08416.bin.2.74	9.248369	MQ
MFD08416.bin.2.75	7.621182	MQ
MFD08416.bin.2.80	17.50952	MQ
MFD08416.bin.2.83	14.43812	MQ
MFD08416.bin.3.150	7.59059	MQ
MFD08416.bin.3.168	11.3816	MQ
MFD08416.bin.3.88	17.82403	MQ
MFD08447.bin.2.1	9.134697	MQ
MFD08447.bin.2.10	20.78506	MQ
MFD08447.bin.2.12	5.583929	MQ
MFD08447.bin.2.13	8.039955	MQ
MFD08447.bin.2.14	6.608774	MQ
MFD08447.bin.2.17	7.031903	MQ
MFD08447.bin.2.2	13.71001	MQ
MFD08447.bin.2.37	7.49389	MQ
MFD08447.bin.2.45	15.4635	MQ
MFD08447.bin.2.46	7.145578	MQ
MFD08447.bin.2.9	13.69739	MQ
MFD08462.bin.2.40	26.63973	MQ
MFD08462.bin.2.50	11.95912	MQ
MFD08462.bin.2.79	14.49885	MQ
MFD08462.bin.2.82	17.69477	MQ
MFD08462.bin.2.88	8.430486	MQ
MFD08462.bin.3.52	7.178578	MQ
MFD08462.bin.3.59	11.48968	MQ
MFD08497.bin.1.157	17.02922	MQ
MFD08497.bin.1.25	63.66579	MQ
MFD08497.bin.2.104	27.86201	MQ
MFD08497.bin.2.106	20.7762	MQ
MFD08497.bin.2.117	16.47407	MQ
MFD08497.bin.2.119	33.61049	MQ
MFD08497.bin.2.122	30.30775	MQ
MFD08497.bin.2.128	22.08968	MQ
MFD08497.bin.2.136	15.32281	MQ
MFD08497.bin.2.144	36.22281	MQ
MFD08497.bin.2.147	27.58168	MQ
MFD08497.bin.2.148	30.07911	MQ
MFD08497.bin.2.149	29.22431	MQ
MFD08497.bin.2.150	44.85131	MQ
MFD08497.bin.2.151	15.57701	MQ
MFD08497.bin.2.23	60.7286	MQ
MFD08497.bin.2.25	34.04163	MQ
MFD08497.bin.2.28	79.04147	MQ
MFD08497.bin.2.33	30.938	MQ
MFD08497.bin.2.46	51.31521	MQ
MFD08497.bin.2.49	17.64295	MQ
MFD08497.bin.2.57	24.422	MQ
MFD08497.bin.2.61	33.27046	MQ
MFD08497.bin.2.63	35.2967	MQ
MFD08497.bin.2.65	37.12885	MQ
MFD08497.bin.2.67	33.212	MQ
MFD08497.bin.2.70	28.61195	MQ
MFD08497.bin.2.71	29.45074	MQ
MFD08497.bin.2.79	22.82979	MQ
MFD08497.bin.2.80	25.30721	MQ
MFD08497.bin.2.86	21.13778	MQ
MFD08497.bin.2.96	19.14375	MQ
MFD08497.bin.3.103	28.46529	MQ
MFD08497.bin.3.29	21.56604	MQ
MFD08497.bin.3.77	15.14452	MQ
MFD08497.bin.3.97	13.89933	MQ
MFD08497.bin.4.268	19.70404	MQ
MFD08669.bin.2.1	7.212532	MQ
MFD08669.bin.2.100	8.943161	MQ
MFD08669.bin.2.102	16.6981	MQ
MFD08669.bin.2.107	10.46658	MQ
MFD08669.bin.2.108	7.28102	MQ
MFD08669.bin.2.17	6.578784	MQ
MFD08669.bin.2.19	6.987868	MQ
MFD08669.bin.2.2	6.862164	MQ
MFD08669.bin.2.21	18.97106	MQ
MFD08669.bin.2.25	20.64085	MQ
MFD08669.bin.2.26	25.15022	MQ
MFD08669.bin.2.27	44.91247	MQ
MFD08669.bin.2.29	11.19652	MQ
MFD08669.bin.2.3	27.65175	MQ
MFD08669.bin.2.31	12.99165	MQ
MFD08669.bin.2.32	11.79479	MQ
MFD08669.bin.2.33	12.01689	MQ
MFD08669.bin.2.35	21.72376	MQ
MFD08669.bin.2.37	5.675953	MQ
MFD08669.bin.2.38	12.92757	MQ
MFD08669.bin.2.39	13.15076	MQ
MFD08669.bin.2.5	7.711002	MQ
MFD08669.bin.2.53	6.335827	MQ
MFD08669.bin.2.6	8.407694	MQ
MFD08669.bin.2.62	11.48624	MQ
MFD08669.bin.2.63	6.92766	MQ
MFD08669.bin.2.65	6.354964	MQ
MFD08669.bin.2.74	21.54741	MQ
MFD08669.bin.2.81	17.19062	MQ
MFD08669.bin.2.82	10.11957	MQ
MFD08669.bin.2.89	7.193222	MQ
MFD08669.bin.2.94	16.87277	MQ
MFD08669.bin.2.95	12.91726	MQ
MFD08669.bin.2.96	12.50413	MQ
MFD08669.bin.3.113	7.421393	MQ
MFD08669.bin.3.115	5.465406	MQ
MFD08669.bin.3.247	14.31863	MQ
MFD08669.bin.3.42	7.288519	MQ
MFD08669.bin.3.52	7.966862	MQ
MFD08669.bin.3.78	7.611569	MQ
MFD08669.bin.3.86	4.548481	MQ
MFD08669.bin.3.91	12.67447	MQ
MFD08669.bin.4.149	8.914882	MQ
MFD08669.bin.4.151	8.457296	MQ
MFD08691.bin.2.26	8.746037	MQ
MFD08691.bin.2.32	7.493751	MQ
MFD08691.bin.2.47	9.233011	MQ
MFD08691.bin.2.75	6.682176	MQ
MFD08691.bin.2.86	9.437678	MQ
MFD08691.bin.4.118	20.73545	MQ
MFD08691.bin.4.59	8.346601	MQ
MFD08700.bin.2.13	9.26691	MQ
MFD08700.bin.2.15	10.47264	MQ
MFD08700.bin.2.17	6.072287	MQ
MFD08700.bin.2.18	27.44247	MQ
MFD08700.bin.2.22	10.67306	MQ
MFD08700.bin.2.26	57.72253	MQ
MFD08700.bin.2.32	30.83533	MQ
MFD08700.bin.2.34	12.25701	MQ
MFD08700.bin.2.39	11.90131	MQ
MFD08700.bin.2.40	8.739688	MQ
MFD08700.bin.2.8	8.490266	MQ
MFD08700.bin.2.86	10.67494	MQ
MFD08700.bin.2.91	11.40138	MQ
MFD08700.bin.2.93	25.81191	MQ
MFD08700.bin.2.94	14.80319	MQ
MFD08700.bin.3.153	16.60216	MQ
MFD08700.bin.3.2	8.247964	MQ
MFD08700.bin.3.300	7.494938	MQ
MFD08700.bin.3.34	12.74921	MQ
MFD08700.bin.3.6	6.716705	MQ
MFD08700.bin.3.67	8.798182	MQ
MFD08700.bin.4.239	10.89408	MQ
MFD08767.bin.2.16	12.66029	MQ
MFD08767.bin.2.29	13.22836	MQ
MFD08767.bin.2.61	13.06578	MQ
MFD08767.bin.4.208	10.98408	MQ
MFD08821.bin.1.21	15.83332	MQ
MFD08821.bin.2.18	10.57796	MQ
MFD08821.bin.2.25	14.21912	MQ
MFD08821.bin.2.28	17.24749	MQ
MFD08821.bin.2.30	17.59523	MQ
MFD08821.bin.2.33	13.97399	MQ
MFD08821.bin.2.47	11.86696	MQ
MFD08821.bin.2.51	27.31351	MQ
MFD08821.bin.2.56	7.988077	MQ
MFD08821.bin.2.74	18.62752	MQ
MFD08821.bin.2.76	13.13078	MQ
MFD08821.bin.2.85	20.0334	MQ
MFD08821.bin.2.93	14.16989	MQ
MFD08821.bin.2.94	10.07257	MQ
MFD08821.bin.2.98	15.99936	MQ
MFD08821.bin.3.40	10.01863	MQ
MFD08821.bin.3.72	6.581664	MQ
MFD08821.bin.4.239	10.49544	MQ
MFD08821.bin.4.32	15.05689	MQ
MFD08988.bin.2.11	23.86136	MQ
MFD08988.bin.2.20	23.53911	MQ
MFD08988.bin.2.29	33.54429	MQ
MFD08988.bin.2.30	14.51247	MQ
MFD08988.bin.2.35	41.72265	MQ
MFD08988.bin.2.58	22.73905	MQ
MFD08988.bin.2.9	36.02153	MQ
MFD08988.bin.3.114	42.72474	MQ
MFD08988.bin.3.3	18.29114	MQ
MFD09018.bin.2.1	22.2612	MQ
MFD09018.bin.2.10	23.85912	MQ
MFD09018.bin.2.101	22.79899	MQ
MFD09018.bin.2.104	30.53737	MQ
MFD09018.bin.2.105	36.33137	MQ
MFD09018.bin.2.112	15.68599	MQ
MFD09018.bin.2.12	33.38007	MQ
MFD09018.bin.2.20	33.36539	MQ
MFD09018.bin.2.34	45.8636	MQ
MFD09018.bin.2.42	20.97996	MQ
MFD09018.bin.2.44	32.85794	MQ
MFD09018.bin.2.62	31.47877	MQ
MFD09018.bin.2.72	141.064	MQ
MFD09018.bin.2.85	32.09805	MQ
MFD09018.bin.3.3	18.78372	MQ
MFD09018.bin.3.73	36.22417	MQ
MFD09018.bin.4.46	17.13581	MQ
MFD09018.bin.4.83	23.50639	MQ
MFD09055.bin.2.15	33.79208	MQ
MFD09055.bin.2.17	17.16481	MQ
MFD09055.bin.2.42	23.0237	MQ
MFD09055.bin.2.52	19.39016	MQ
MFD09055.bin.2.55	26.56776	MQ
MFD09055.bin.2.61	19.48801	MQ
MFD09055.bin.2.99	23.86165	MQ
MFD09055.bin.3.41	36.71191	MQ
MFD09055.bin.3.78	28.94689	MQ
MFD09126.bin.2.1	38.64561	MQ
MFD09126.bin.2.24	33.36476	MQ
MFD09126.bin.2.28	42.64263	MQ
MFD09126.bin.2.34	27.71055	MQ
MFD09126.bin.2.44	20.5692	MQ
MFD09126.bin.2.47	37.9477	MQ
MFD09126.bin.2.61	46.50964	MQ
MFD09126.bin.2.67	29.61851	MQ
MFD09126.bin.2.73	27.27843	MQ
MFD09126.bin.2.77	35.04135	MQ
MFD09126.bin.2.9	26.11586	MQ
MFD09126.bin.3.1	51.23357	MQ
MFD09126.bin.3.124	19.66026	MQ
MFD09126.bin.3.185	24.51279	MQ
MFD09126.bin.3.30	21.27046	MQ
MFD09206.bin.1.106	46.98761	MQ
MFD09206.bin.1.119	29.43264	MQ
MFD09206.bin.1.124	91.87455	MQ
MFD09206.bin.1.36	35.21212	MQ
MFD09206.bin.1.39	26.14093	MQ
MFD09206.bin.2.1	16.17744	MQ
MFD09206.bin.2.100	24.17585	MQ
MFD09206.bin.2.101	12.96553	MQ
MFD09206.bin.2.102	18.22245	MQ
MFD09206.bin.2.103	25.30311	MQ
MFD09206.bin.2.109	29.72145	MQ
MFD09206.bin.2.110	11.59463	MQ
MFD09206.bin.2.122	14.68853	MQ
MFD09206.bin.2.123	27.52372	MQ
MFD09206.bin.2.124	17.56542	MQ
MFD09206.bin.2.125	15.90534	MQ
MFD09206.bin.2.128	21.85607	MQ
MFD09206.bin.2.130	15.67239	MQ
MFD09206.bin.2.138	25.23213	MQ
MFD09206.bin.2.141	24.61892	MQ
MFD09206.bin.2.142	20.55051	MQ
MFD09206.bin.2.144	21.16438	MQ
MFD09206.bin.2.146	14.55823	MQ
MFD09206.bin.2.149	24.87085	MQ
MFD09206.bin.2.157	19.67366	MQ
MFD09206.bin.2.159	33.06127	MQ
MFD09206.bin.2.162	53.92769	MQ
MFD09206.bin.2.167	14.40891	MQ
MFD09206.bin.2.168	32.20348	MQ
MFD09206.bin.2.17	23.53765	MQ
MFD09206.bin.2.175	21.82388	MQ
MFD09206.bin.2.176	17.51672	MQ
MFD09206.bin.2.177	20.01495	MQ
MFD09206.bin.2.181	27.52437	MQ
MFD09206.bin.2.183	32.14937	MQ
MFD09206.bin.2.185	18.59799	MQ
MFD09206.bin.2.188	24.72482	MQ
MFD09206.bin.2.192	26.19502	MQ
MFD09206.bin.2.195	28.53036	MQ
MFD09206.bin.2.196	18.2889	MQ
MFD09206.bin.2.198	17.7889	MQ
MFD09206.bin.2.199	15.95772	MQ
MFD09206.bin.2.2	18.69328	MQ
MFD09206.bin.2.201	25.51591	MQ
MFD09206.bin.2.202	41.87687	MQ
MFD09206.bin.2.203	23.56394	MQ
MFD09206.bin.2.206	30.79382	MQ
MFD09206.bin.2.22	15.2064	MQ
MFD09206.bin.2.23	16.93276	MQ
MFD09206.bin.2.25	14.25467	MQ
MFD09206.bin.2.29	27.49519	MQ
MFD09206.bin.2.30	21.01148	MQ
MFD09206.bin.2.34	18.02676	MQ
MFD09206.bin.2.36	18.33087	MQ
MFD09206.bin.2.37	16.13014	MQ
MFD09206.bin.2.39	26.76377	MQ
MFD09206.bin.2.53	39.72566	MQ
MFD09206.bin.2.54	50.19794	MQ
MFD09206.bin.2.58	23.60024	MQ
MFD09206.bin.2.6	25.6795	MQ
MFD09206.bin.2.60	20.10353	MQ
MFD09206.bin.2.66	36.69356	MQ
MFD09206.bin.2.83	31.49257	MQ
MFD09206.bin.2.84	27.97824	MQ
MFD09206.bin.2.86	17.54271	MQ
MFD09206.bin.2.89	15.04918	MQ
MFD09206.bin.2.9	18.92211	MQ
MFD09206.bin.2.91	16.32273	MQ
MFD09206.bin.2.92	17.21491	MQ
MFD09206.bin.2.96	24.53954	MQ
MFD09206.bin.2.97	15.986	MQ
MFD09206.bin.2.99	22.00254	MQ
MFD09206.bin.3.265	23.97073	MQ
MFD09206.bin.3.266	35.41189	MQ
MFD09206.bin.3.351	20.42519	MQ
MFD09206.bin.3.357	19.6094	MQ
MFD09206.bin.3.364	18.04608	MQ
MFD09206.bin.3.389	20.27944	MQ
MFD09206.bin.3.42	25.9197	MQ
MFD09206.bin.3.447	15.74785	MQ
MFD09206.bin.3.490	24.43212	MQ
MFD09206.bin.3.9	26.53345	MQ
MFD09206.bin.4.184	16.19379	MQ
MFD09206.bin.4.58	27.03986	MQ
MFD09212.bin.2.10	32.47987	MQ
MFD09212.bin.2.103	33.10921	MQ
MFD09212.bin.2.107	50.34248	MQ
MFD09212.bin.2.109	17.40123	MQ
MFD09212.bin.2.11	14.12572	MQ
MFD09212.bin.2.110	19.25125	MQ
MFD09212.bin.2.111	20.02119	MQ
MFD09212.bin.2.112	17.3042	MQ
MFD09212.bin.2.114	25.9012	MQ
MFD09212.bin.2.115	18.99563	MQ
MFD09212.bin.2.119	9.566867	MQ
MFD09212.bin.2.121	18.11055	MQ
MFD09212.bin.2.123	19.95896	MQ
MFD09212.bin.2.125	25.00107	MQ
MFD09212.bin.2.127	31.29106	MQ
MFD09212.bin.2.128	20.0741	MQ
MFD09212.bin.2.129	16.2352	MQ
MFD09212.bin.2.132	22.25616	MQ
MFD09212.bin.2.142	52.12368	MQ
MFD09212.bin.2.143	17.95322	MQ
MFD09212.bin.2.144	21.13758	MQ
MFD09212.bin.2.145	18.09208	MQ
MFD09212.bin.2.146	18.5258	MQ
MFD09212.bin.2.148	26.63832	MQ
MFD09212.bin.2.149	74.66402	MQ
MFD09212.bin.2.151	30.79125	MQ
MFD09212.bin.2.155	52.40521	MQ
MFD09212.bin.2.167	558.1757	MQ
MFD09212.bin.2.172	23.62431	MQ
MFD09212.bin.2.173	23.15142	MQ
MFD09212.bin.2.177	25.07842	MQ
MFD09212.bin.2.179	26.54908	MQ
MFD09212.bin.2.184	23.48996	MQ
MFD09212.bin.2.188	43.39018	MQ
MFD09212.bin.2.192	15.64839	MQ
MFD09212.bin.2.193	24.95384	MQ
MFD09212.bin.2.194	20.67766	MQ
MFD09212.bin.2.195	40.0358	MQ
MFD09212.bin.2.196	40.5418	MQ
MFD09212.bin.2.197	16.80375	MQ
MFD09212.bin.2.201	26.2927	MQ
MFD09212.bin.2.202	17.91568	MQ
MFD09212.bin.2.205	17.86408	MQ
MFD09212.bin.2.209	25.91858	MQ
MFD09212.bin.2.211	26.49231	MQ
MFD09212.bin.2.212	26.6887	MQ
MFD09212.bin.2.23	36.76927	MQ
MFD09212.bin.2.24	44.32782	MQ
MFD09212.bin.2.26	17.02433	MQ
MFD09212.bin.2.27	19.13819	MQ
MFD09212.bin.2.31	14.01715	MQ
MFD09212.bin.2.35	18.17386	MQ
MFD09212.bin.2.37	19.55927	MQ
MFD09212.bin.2.38	18.69309	MQ
MFD09212.bin.2.4	20.89738	MQ
MFD09212.bin.2.40	41.42398	MQ
MFD09212.bin.2.46	22.95756	MQ
MFD09212.bin.2.51	19.1548	MQ
MFD09212.bin.2.52	34.46426	MQ
MFD09212.bin.2.54	19.16815	MQ
MFD09212.bin.2.56	18.81666	MQ
MFD09212.bin.2.59	15.11834	MQ
MFD09212.bin.2.71	22.12384	MQ
MFD09212.bin.2.80	16.43138	MQ
MFD09212.bin.2.90	33.73426	MQ
MFD09212.bin.2.99	24.4907	MQ
MFD09212.bin.3.104	29.75296	MQ
MFD09212.bin.3.159	16.32631	MQ
MFD09212.bin.3.24	17.58185	MQ
MFD09212.bin.3.261	12.20084	MQ
MFD09212.bin.3.282	29.67721	MQ
