cluster	cluster_qual	OWC	MFD-SR	TPMC	MFD-LR	GEM	SMAG	RBG	SPIRE
spire_mag_02520652	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520656	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520662	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520665	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520666	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520667	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520670	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520674	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520676	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520678	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520686	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520694	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520697	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520703	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520704	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520705	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520710	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520711	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520719	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520722	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520724	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520729	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520736	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520737	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520743	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520744	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520745	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520753	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520756	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520758	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520771	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520772	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520777	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520779	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520782	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520785	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520786	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520788	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520793	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520795	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520796	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520802	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520804	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520820	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520824	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520830	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520831	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520833	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520848	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520853	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520879	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520881	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520886	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520894	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520905	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520915	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520920	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520935	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520938	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520955	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520956	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520975	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520981	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520988	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520990	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02520999	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521000	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521001	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521003	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521004	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521005	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521013	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521016	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521032	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521037	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521042	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521050	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521053	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521056	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521057	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521059	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521062	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521068	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521072	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521079	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521086	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521097	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521103	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521111	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521113	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521131	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521133	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521144	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521150	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521152	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521156	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521157	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521159	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521164	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521168	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521170	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521171	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521182	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521183	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521194	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521196	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521198	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521199	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521206	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521209	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521218	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521232	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521244	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521278	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521310	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521313	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521316	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521323	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521326	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521328	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521333	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521345	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521354	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521357	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521362	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521363	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521365	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521370	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521372	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521377	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521380	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521389	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521391	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521393	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521394	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521396	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521401	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521406	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521437	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521441	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521448	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521454	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521457	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521474	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521480	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521487	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521488	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521489	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521492	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521496	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
spire_mag_02521514	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521518	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521519	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521521	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521535	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521536	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521539	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521540	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521557	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521561	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521572	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521582	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521589	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521593	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521596	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521597	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521600	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521606	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521610	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521627	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521633	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521635	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521649	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521654	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521675	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521682	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521685	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521693	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521699	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521702	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521703	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521705	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521708	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521719	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521725	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521727	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521739	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521742	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521745	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521748	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521778	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521793	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521797	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521800	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521806	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521823	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521839	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521857	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521861	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521865	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521866	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521881	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521882	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521884	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521888	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521900	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521907	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521920	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521933	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521936	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521942	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521950	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521953	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521954	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521955	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521969	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521973	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521978	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521990	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521995	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02521996	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522011	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522023	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522035	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522038	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522041	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522053	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522067	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522071	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522085	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522086	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522119	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522122	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522152	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522176	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522189	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522195	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522201	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522217	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522225	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522231	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522238	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522240	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522258	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522283	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522289	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522306	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522320	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522323	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522324	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522332	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522333	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522346	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522349	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522368	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522382	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522383	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02522385	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
