LIB-MJ044-G11_03	MFD00905.bin.2.215	0.3593	0.1064	0.668
LIB-MJ044-G10_03	MFD10007.bin.2.167	0.3157	0.0925	0.600
LIB-MJ044-G10_03	MFD02242.bin.2.229	0.2447	0.0754	0.465
LIB-MJ044-G10_03	MFD05567.bin.2.48	0.2067	0.0629	0.393
LIB-MJ044-G10_03	MFD10007.bin.2.94	0.1668	0.0906	0.317
LIB-MJ044-G10_03	MFD02809.bin.2.213	0.1441	0.0281	0.274
LIB-MJ044-G10_03	MFD10007.bin.2.165	0.1209	0.0299	0.230
LIB-MJ044-G10_03	MFD10007.bin.1.176	0.0791	0.0292	0.150
LIB-MJ044-G10_03	MFD02809.bin.2.128	0.0782	0.0189	0.149
LIB-MJ044-G5_03	MFD09779.bin.1.273	0.0872	0.0214	0.133
LIB-MJ044-G4_03	MFD05442.bin.1.398	0.4667	0.1633	1.248
LIB-MJ044-G4_03	MFD05442.bin.2.293	0.1665	0.0858	0.445
LIB-MJ044-G4_03	MFD02416.bin.1.411	0.0836	0.0541	0.224
LIB-MJ044-G4_03	MFD05442.bin.1.346	0.0809	0.0256	0.216
LIB-MJ044-G4_03	MFD02416.bin.2.10	0.0550	0.0251	0.147
LIB-MJ044-G7_03	MFD02840.bin.2.32	0.2960	0.1537	0.587
LIB-MJ044-G7_03	MFD00962.bin.2.81	0.2549	0.0902	0.505
LIB-MJ044-G7_03	MFD03066.bin.2.173	0.1884	0.0917	0.373
LIB-MJ044-G7_03	MFD09267.bin.2.322	0.1546	0.0841	0.306
LIB-MJ044-G7_03	MFD00962.bin.2.72	0.1117	0.0405	0.221
LIB-MJ044-G7_03	MFD04850.bin.2.175	0.1029	0.0238	0.204
LIB-MJ044-G7_03	MFD05567.bin.2.250	0.0897	0.0246	0.178
LIB-MJ044-G7_03	MFD00962.bin.2.274	0.0859	0.0292	0.170
LIB-MJ044-G7_03	MFD05567.bin.2.48	0.0777	0.0291	0.154
LIB-MJ044-G7_03	MFD00962.bin.2.262	0.0728	0.0272	0.144
LIB-MJ044-G7_03	MFD05747.bin.2.155	0.0488	0.0115	0.097
